"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Leg Day","7 Jan 2024, 16:20","7 Jan 2024, 17:26","","Seated Leg Curl (Machine)",,"",2,"normal",155,10,,,
"Leg Day","7 Jan 2024, 16:20","7 Jan 2024, 17:26","","Leg Extension (Machine)",,"",0,"normal",155,10,,,
"Leg Day","7 Jan 2024, 16:20","7 Jan 2024, 17:26","","Leg Extension (Machine)",,"",1,"normal",155,10,,,
"Leg Day","7 Jan 2024, 16:20","7 Jan 2024, 17:26","","Leg Extension (Machine)",,"",2,"normal",155,10,,,
"Leg Day","7 Jan 2024, 16:20","7 Jan 2024, 17:26","","Hip Thrust (Machine)",,"",0,"normal",205,10,,,
"Leg Day","7 Jan 2024, 16:20","7 Jan 2024, 17:26","","Hip Thrust (Machine)",,"",1,"normal",205,10,,,
"Leg Day","7 Jan 2024, 16:20","7 Jan 2024, 17:26","","Hip Thrust (Machine)",,"",2,"normal",205,10,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Lat Pulldown (Cable)",,"",0,"normal",85,10,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Lat Pulldown (Cable)",,"",1,"normal",85,10,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Lat Pulldown (Cable)",,"",2,"normal",85,10,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Bent Over Row (Barbell)",,"",0,"normal",135,8,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Bent Over Row (Barbell)",,"",1,"normal",135,8,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Bent Over Row (Barbell)",,"",2,"normal",135,8,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",40,10,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",40,10,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",40,10,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Pull Up (Weighted)",,"",0,"normal",,3,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Pull Up (Weighted)",,"",1,"normal",,4,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Pull Up (Weighted)",,"",2,"normal",,5,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Deadlift (Barbell)",,"",0,"normal",135,5,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Deadlift (Barbell)",,"",1,"normal",185,5,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Deadlift (Barbell)",,"",2,"normal",225,5,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Deadlift (Barbell)",,"",3,"normal",245,5,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Deadlift (Barbell)",,"",4,"normal",245,5,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Deadlift (Barbell)",,"",5,"normal",245,5,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Triceps Dip",,"",0,"normal",,12,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Triceps Dip",,"",1,"normal",,12,,,
"Deadlift back","5 Jan 2024, 15:17","5 Jan 2024, 16:16","","Triceps Dip",,"",2,"normal",,12,,,
"Chest Day","4 Jan 2024, 07:56","4 Jan 2024, 08:44","","Bench Press (Barbell)",,"",0,"normal",135,6,,,
"Chest Day","4 Jan 2024, 07:56","4 Jan 2024, 08:44","","Bench Press (Barbell)",,"",1,"normal",145,5,,,
"Chest Day","4 Jan 2024, 07:56","4 Jan 2024, 08:44","","Bench Press (Barbell)",,"",2,"normal",145,5,,,
"Chest Day","4 Jan 2024, 07:56","4 Jan 2024, 08:44","","Bench Press (Barbell)",,"",3,"normal",145,5,,,
"Chest Day","4 Jan 2024, 07:56","4 Jan 2024, 08:44","","Overhead Press (Barbell)",,"",0,"normal",65,8,,,
"Chest Day","4 Jan 2024, 07:56","4 Jan 2024, 08:44","","Overhead Press (Barbell)",,"",1,"normal",75,8,,,
"Chest Day","4 Jan 2024, 07:56","4 Jan 2024, 08:44","","Overhead Press (Barbell)",,"",2,"normal",95,3,,,
"Chest Day","4 Jan 2024, 07:56","4 Jan 2024, 08:44","","Chest Fly (Machine)",,"",0,"normal",100,10,,,
"Chest Day","4 Jan 2024, 07:56","4 Jan 2024, 08:44","","Chest Fly (Machine)",,"",1,"normal",100,10,,,
"Chest Day","4 Jan 2024, 07:56","4 Jan 2024, 08:44","","Chest Fly (Machine)",,"",2,"normal",100,10,,,
"Chest Day","4 Jan 2024, 07:56","4 Jan 2024, 08:44","","Incline Bench Press (Dumbbell)",,"",0,"normal",90,9,,,
"Chest Day","4 Jan 2024, 07:56","4 Jan 2024, 08:44","","Incline Bench Press (Dumbbell)",,"",1,"normal",90,8,,,
"Chest Day","4 Jan 2024, 07:56","4 Jan 2024, 08:44","","Incline Bench Press (Dumbbell)",,"",2,"normal",90,8,,,
"Leg Day","2 Jan 2024, 07:47","2 Jan 2024, 08:34","","Squat (Barbell)",,"",0,"normal",135,6,,,
"Leg Day","2 Jan 2024, 07:47","2 Jan 2024, 08:34","","Squat (Barbell)",,"",1,"normal",185,6,,,
"Leg Day","2 Jan 2024, 07:47","2 Jan 2024, 08:34","","Squat (Barbell)",,"",2,"normal",205,5,,,
"Leg Day","2 Jan 2024, 07:47","2 Jan 2024, 08:34","","Squat (Barbell)",,"",3,"normal",225,5,,,
"Leg Day","2 Jan 2024, 07:47","2 Jan 2024, 08:34","","Squat (Barbell)",,"",4,"normal",225,5,,,
"Leg Day","2 Jan 2024, 07:47","2 Jan 2024, 08:34","","Squat (Barbell)",,"",5,"normal",225,5,,,
"Leg Day","2 Jan 2024, 07:47","2 Jan 2024, 08:34","","Ab Wheel",,"",0,"normal",,10,,,
"Leg Day","2 Jan 2024, 07:47","2 Jan 2024, 08:34","","Ab Wheel",,"",1,"normal",,10,,,
"Leg Day","2 Jan 2024, 07:47","2 Jan 2024, 08:34","","Ab Wheel",,"",2,"normal",,10,,,
"Leg Day","2 Jan 2024, 07:47","2 Jan 2024, 08:34","","Seated Leg Curl (Machine)",,"",0,"normal",155,10,,,
"Leg Day","2 Jan 2024, 07:47","2 Jan 2024, 08:34","","Seated Leg Curl (Machine)",,"",1,"normal",155,10,,,
"Leg Day","2 Jan 2024, 07:47","2 Jan 2024, 08:34","","Leg Extension (Machine)",,"",0,"normal",155,10,,,
"Leg Day","2 Jan 2024, 07:47","2 Jan 2024, 08:34","","Leg Extension (Machine)",,"",1,"normal",155,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Bench Press (Barbell)",,"",0,"normal",135,5,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Bench Press (Barbell)",,"",1,"normal",145,5,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Bench Press (Barbell)",,"",2,"normal",145,5,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Bench Press (Barbell)",,"",3,"normal",145,5,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Overhead Press (Barbell)",,"",0,"normal",75,8,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Overhead Press (Barbell)",,"",1,"normal",75,8,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Overhead Press (Barbell)",,"",2,"normal",95,8,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Chest Fly (Machine)",,"",0,"normal",100,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Chest Fly (Machine)",,"",1,"normal",100,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Chest Fly (Machine)",,"",2,"normal",100,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Incline Bench Press (Dumbbell)",,"",0,"normal",80,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Incline Bench Press (Dumbbell)",,"",1,"normal",90,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Incline Bench Press (Dumbbell)",,"",2,"normal",90,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Triceps Rope Pushdown",,"",0,"normal",37.5,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Triceps Rope Pushdown",,"",1,"normal",37.5,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Triceps Rope Pushdown",,"",2,"normal",37.5,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Lateral Raise (Cable)",,"",0,"normal",24,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Lateral Raise (Cable)",,"",1,"normal",24,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Lateral Raise (Cable)",,"",2,"normal",24,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Bicep Curl (Cable)",,"",0,"normal",32.5,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Bicep Curl (Cable)",,"",1,"normal",32.5,10,,,
"Chest Day","17 Dec 2023, 16:28","17 Dec 2023, 17:24","","Bicep Curl (Cable)",,"",2,"normal",32.5,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Squat (Barbell)",,"",0,"normal",135,6,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Squat (Barbell)",,"",1,"normal",185,6,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Squat (Barbell)",,"",2,"normal",225,5,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Squat (Barbell)",,"",3,"normal",235,5,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Squat (Barbell)",,"",4,"normal",245,3,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Squat (Barbell)",,"",5,"normal",135,8,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Hip Abduction (Machine)",,"",0,"normal",120,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Hip Abduction (Machine)",,"",1,"normal",120,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Hip Abduction (Machine)",,"",2,"normal",120,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Hip Adduction (Machine)",,"",0,"normal",110,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Hip Adduction (Machine)",,"",1,"normal",110,4,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Hip Adduction (Machine)",,"",2,"normal",110,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Walking Lunge (Dumbbell)",,"",0,"normal",80,,0.01,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Walking Lunge (Dumbbell)",,"",1,"normal",80,,0.01,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Walking Lunge (Dumbbell)",,"",2,"normal",80,,0.01,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Ab Wheel",,"",0,"normal",,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Ab Wheel",,"",1,"normal",,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Ab Wheel",,"",2,"normal",,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Seated Leg Curl (Machine)",,"",0,"normal",155,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Seated Leg Curl (Machine)",,"",1,"normal",155,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Seated Leg Curl (Machine)",,"",2,"normal",155,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Leg Extension (Machine)",,"",0,"normal",155,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Leg Extension (Machine)",,"",1,"normal",155,10,,,
"Leg Day","3 Dec 2023, 18:06","3 Dec 2023, 18:58","","Leg Extension (Machine)",,"",2,"normal",155,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Lat Pulldown (Cable)",,"",0,"normal",85,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Lat Pulldown (Cable)",,"",1,"normal",85,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Lat Pulldown (Cable)",,"",2,"normal",85,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Bent Over Row (Barbell)",,"",0,"normal",135,8,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Bent Over Row (Barbell)",,"",1,"normal",135,8,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Bent Over Row (Barbell)",,"",2,"normal",135,8,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",50,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",50,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",50,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Bench Press (Barbell)",,"",0,"normal",135,5,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Bench Press (Barbell)",,"",1,"normal",145,5,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Bench Press (Barbell)",,"",2,"normal",155,5,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Bench Press (Barbell)",,"",3,"normal",155,5,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Bench Press (Barbell)",,"",4,"normal",155,3,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Ab Wheel",,"",0,"normal",,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Ab Wheel",,"",1,"normal",,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Ab Wheel",,"",2,"normal",,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","T Bar Row",,"",0,"normal",105,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","T Bar Row",,"",1,"normal",105,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","T Bar Row",,"",2,"normal",105,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Pull Up (Weighted)",,"",0,"normal",20,5,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Pull Up (Weighted)",,"",1,"normal",20,5,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Pull Up (Weighted)",,"",2,"normal",20,5,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Face Pull",,"",0,"normal",42.5,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Face Pull",,"",1,"normal",42.5,10,,,
"Deadlift back","30 Nov 2023, 20:36","30 Nov 2023, 22:13","","Face Pull",,"",2,"normal",42.5,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Squat (Barbell)",,"",0,"normal",135,6,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Squat (Barbell)",,"",1,"normal",185,6,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Squat (Barbell)",,"",2,"normal",205,6,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Squat (Barbell)",,"",3,"normal",225,5,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Squat (Barbell)",,"",4,"normal",225,5,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Squat (Barbell)",,"",5,"normal",225,5,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Squat (Barbell)",,"",6,"normal",135,5,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Hip Thrust (Machine)",,"",0,"normal",205,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Hip Thrust (Machine)",,"",1,"normal",205,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Hip Thrust (Machine)",,"",2,"normal",205,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Hip Abduction (Machine)",,"",0,"normal",100,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Hip Abduction (Machine)",,"",1,"normal",110,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Hip Abduction (Machine)",,"",2,"normal",110,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Hip Adduction (Machine)",,"",0,"normal",100,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Hip Adduction (Machine)",,"",1,"normal",100,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Seated Leg Curl (Machine)",,"",0,"normal",155,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Seated Leg Curl (Machine)",,"",1,"normal",155,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Seated Leg Curl (Machine)",,"",2,"normal",155,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Leg Extension (Machine)",,"",0,"normal",155,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Leg Extension (Machine)",,"",1,"normal",155,10,,,
"Leg Day","28 Nov 2023, 18:20","28 Nov 2023, 19:08","","Leg Extension (Machine)",,"",2,"normal",155,10,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Bench Press (Barbell)",,"",0,"normal",135,5,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Bench Press (Barbell)",,"",1,"normal",145,5,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Bench Press (Barbell)",,"",2,"normal",155,5,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Bench Press (Barbell)",,"",3,"normal",155,4,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Bench Press (Barbell)",,"",4,"normal",155,5,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Overhead Press (Barbell)",,"",0,"normal",95,10,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Overhead Press (Barbell)",,"",1,"normal",95,10,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Overhead Press (Barbell)",,"",2,"normal",95,8,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Chest Fly (Machine)",,"",0,"normal",105,10,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Chest Fly (Machine)",,"",1,"normal",105,10,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Chest Fly (Machine)",,"",2,"normal",105,10,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Incline Bench Press (Dumbbell)",,"",0,"normal",80,8,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Incline Bench Press (Dumbbell)",,"",1,"normal",80,8,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Incline Bench Press (Dumbbell)",,"",2,"normal",,8,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Triceps Rope Pushdown",,"",0,"normal",32.5,10,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Triceps Rope Pushdown",,"",1,"normal",32.5,10,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Triceps Rope Pushdown",,"",2,"normal",32.5,10,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Lateral Raise (Cable)",,"",0,"normal",25,10,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","Lateral Raise (Cable)",,"",1,"normal",25,10,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","EZ Bar Biceps Curl",,"",0,"normal",55,10,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","EZ Bar Biceps Curl",,"",1,"normal",55,12,,,
"Chest Day","26 Nov 2023, 16:48","26 Nov 2023, 17:49","","EZ Bar Biceps Curl",,"",2,"normal",55,12,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Deadlift (Barbell)",,"",0,"normal",225,5,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Deadlift (Barbell)",,"",1,"normal",235,5,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Deadlift (Barbell)",,"",2,"normal",245,5,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Deadlift (Barbell)",,"",3,"normal",255,5,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Deadlift (Barbell)",,"",4,"normal",185,5,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Deadlift (Barbell)",,"",5,"normal",135,5,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Lat Pulldown (Cable)",,"",0,"normal",70,10,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Lat Pulldown (Cable)",,"",1,"normal",70,10,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Lat Pulldown (Cable)",,"",2,"normal",70,10,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Lat Pulldown (Cable)",,"",3,"normal",70,10,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",50,10,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",50,10,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",50,10,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Face Pull",,"",0,"normal",37.5,10,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Face Pull",,"",1,"normal",37.5,10,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Face Pull",,"",2,"normal",37.5,10,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Pull Up (Weighted)",,"",0,"normal",20,5,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Pull Up (Weighted)",,"",1,"normal",20,5,,,
"Evening workout 🏋️","20 Nov 2023, 20:54","20 Nov 2023, 21:42","","Pull Up (Weighted)",,"",2,"normal",20,5,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Squat (Barbell)",,"",0,"normal",145,6,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Squat (Barbell)",,"",1,"normal",145,6,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Squat (Barbell)",,"",2,"normal",145,6,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Squat (Barbell)",,"",3,"normal",145,6,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Hip Thrust (Machine)",,"",0,"normal",185,10,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Hip Thrust (Machine)",,"",1,"normal",185,10,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Hip Thrust (Machine)",,"",2,"normal",185,10,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Lying Leg Curl (Machine)",,"",0,"normal",100,12,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Lying Leg Curl (Machine)",,"",1,"normal",100,12,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Lying Leg Curl (Machine)",,"",2,"normal",100,12,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Hip Abduction (Machine)",,"",0,"normal",100,10,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Hip Abduction (Machine)",,"",1,"normal",110,10,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Hip Abduction (Machine)",,"",2,"normal",110,10,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Hip Adduction (Machine)",,"",0,"normal",100,10,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Hip Adduction (Machine)",,"",1,"normal",100,10,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Hip Adduction (Machine)",,"",2,"normal",100,10,,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Walking Lunge (Dumbbell)",,"",0,"normal",70,,0.01,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Walking Lunge (Dumbbell)",,"",1,"normal",70,,0.01,,
"Leg Day","19 Nov 2023, 11:41","19 Nov 2023, 12:36","","Walking Lunge (Dumbbell)",,"",2,"normal",70,,0.01,,
"Evening workout 🏋️","18 Nov 2023, 10:20","18 Nov 2023, 11:14","","Bench Press (Barbell)",,"",0,"normal",95,10,,,
"Evening workout 🏋️","18 Nov 2023, 10:20","18 Nov 2023, 11:14","","Bench Press (Barbell)",,"",1,"normal",135,6,,,
"Evening workout 🏋️","18 Nov 2023, 10:20","18 Nov 2023, 11:14","","Bench Press (Barbell)",,"",2,"normal",145,6,,,
"Evening workout 🏋️","18 Nov 2023, 10:20","18 Nov 2023, 11:14","","Bench Press (Barbell)",,"",3,"normal",145,6,,,
"Evening workout 🏋️","18 Nov 2023, 10:20","18 Nov 2023, 11:14","","Bench Press (Barbell)",,"",4,"normal",145,6,,,
