"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Evening workout 🏋️","18 Nov 2023, 18:20","18 Nov 2023, 19:14","","Lateral Raise (Cable)",,"",2,"normal",25,10,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Bench Press (Barbell)",,"",0,"normal",95,10,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Bench Press (Barbell)",,"",1,"normal",135,6,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Bench Press (Barbell)",,"",2,"normal",145,6,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Bench Press (Barbell)",,"",3,"normal",155,4,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Bench Press (Barbell)",,"",4,"normal",155,4,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Bench Press (Barbell)",,"",5,"normal",155,3,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Overhead Press (Barbell)",,"",0,"normal",65,6,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Overhead Press (Barbell)",,"",1,"normal",85,8,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Overhead Press (Barbell)",,"",2,"normal",85,8,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Chest Fly (Machine)",,"",0,"normal",100,10,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Chest Fly (Machine)",,"",1,"normal",100,12,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Chest Fly (Machine)",,"",2,"normal",100,12,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Incline Bench Press (Barbell)",,"",0,"normal",95,6,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Incline Bench Press (Barbell)",,"",1,"normal",95,6,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Incline Bench Press (Barbell)",,"",2,"normal",95,6,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Incline Bench Press (Dumbbell)",,"",0,"normal",80,10,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Incline Bench Press (Dumbbell)",,"",1,"normal",80,10,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Incline Bench Press (Dumbbell)",,"",2,"normal",80,10,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Triceps Rope Pushdown",,"",0,"normal",32.5,10,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Triceps Rope Pushdown",,"",1,"normal",32.5,10,,,
"Evening workout 🏋️","13 Nov 2023, 20:02","13 Nov 2023, 21:04","","Triceps Rope Pushdown",,"",2,"normal",32.5,10,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Lat Pulldown (Cable)",,"",0,"normal",85,10,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Lat Pulldown (Cable)",,"",1,"normal",85,10,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Lat Pulldown (Cable)",,"",2,"normal",85,10,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Deadlift (Barbell)",,"",0,"normal",135,10,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Deadlift (Barbell)",,"",1,"normal",185,5,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Deadlift (Barbell)",,"",2,"normal",205,5,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Deadlift (Barbell)",,"",3,"normal",225,5,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Deadlift (Barbell)",,"",4,"normal",245,5,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Deadlift (Barbell)",,"",5,"normal",255,5,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Deadlift (Barbell)",,"",6,"normal",255,5,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Plank",,"",0,"normal",,,,60,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Bent Over Row (Barbell)",,"",0,"normal",100,10,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Bent Over Row (Barbell)",,"",1,"normal",100,10,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Bent Over Row (Barbell)",,"",2,"normal",100,10,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Face Pull",,"",0,"normal",42.5,10,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Face Pull",,"",1,"normal",42.5,10,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Face Pull",,"",2,"normal",42.5,10,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Face Pull",,"",3,"normal",42.5,10,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Lateral Raise (Cable)",,"",0,"normal",25,8,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Lateral Raise (Cable)",,"",1,"normal",25,8,,,
"Deadlift back","12 Nov 2023, 19:35","12 Nov 2023, 20:31","","Lateral Raise (Cable)",,"",2,"normal",25,8,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Squat (Barbell)",,"",0,"normal",135,5,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Squat (Barbell)",,"",1,"normal",185,5,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Squat (Barbell)",,"",2,"normal",225,5,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Squat (Barbell)",,"",3,"normal",225,5,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Squat (Barbell)",,"",4,"normal",235,5,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Hip Abduction (Machine)",,"",0,"normal",100,10,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Hip Abduction (Machine)",,"",1,"normal",110,10,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Hip Abduction (Machine)",,"",2,"normal",110,10,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Hip Adduction (Machine)",,"",0,"normal",100,10,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Hip Adduction (Machine)",,"",1,"normal",100,10,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Hip Adduction (Machine)",,"",2,"normal",100,10,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Hip Thrust (Machine)",,"",0,"normal",175,10,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Hip Thrust (Machine)",,"",1,"normal",175,10,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Hip Thrust (Machine)",,"",2,"normal",175,10,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Lying Leg Curl (Machine)",,"",0,"normal",95,15,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Lying Leg Curl (Machine)",,"",1,"normal",95,12,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Lying Leg Curl (Machine)",,"",2,"normal",95,12,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Split Squat (Dumbbell)",,"",0,"normal",70,10,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Split Squat (Dumbbell)",,"",1,"normal",70,10,,,
"Afternoon workout 💪","9 Nov 2023, 21:28","9 Nov 2023, 22:18","","Split Squat (Dumbbell)",,"",2,"normal",70,10,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Lat Pulldown (Cable)",,"",0,"normal",70,15,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Lat Pulldown (Cable)",,"",1,"normal",70,10,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Lat Pulldown (Cable)",,"",2,"normal",70,10,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Deadlift (Barbell)",,"",0,"normal",135,10,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Deadlift (Barbell)",,"",1,"normal",185,5,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Deadlift (Barbell)",,"",2,"normal",205,5,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Deadlift (Barbell)",,"",3,"normal",225,5,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Deadlift (Barbell)",,"",4,"normal",245,5,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Deadlift (Barbell)",,"",5,"normal",245,5,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Deadlift (Barbell)",,"",6,"normal",245,5,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Bent Over Row (Barbell)",,"",0,"normal",135,10,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Bent Over Row (Barbell)",,"",1,"normal",115,10,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Bent Over Row (Barbell)",,"",2,"normal",115,10,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Bicep Curl (Machine)",,"",0,"normal",60,10,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Bicep Curl (Machine)",,"",1,"normal",60,10,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Bicep Curl (Machine)",,"",2,"normal",60,10,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",40,10,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",40,10,,,
"Deadlift back","7 Nov 2023, 04:35","7 Nov 2023, 05:36","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",40,10,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Bench Press (Barbell)",,"",0,"normal",95,10,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Bench Press (Barbell)",,"",1,"normal",135,6,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Bench Press (Barbell)",,"",2,"normal",145,6,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Bench Press (Barbell)",,"",3,"normal",155,4,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Bench Press (Barbell)",,"",4,"normal",155,4,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Bench Press (Barbell)",,"",5,"normal",135,5,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Bench Press (Barbell)",,"",6,"normal",155,3,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Overhead Press (Barbell)",,"",0,"normal",65,6,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Overhead Press (Barbell)",,"",1,"normal",85,8,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Overhead Press (Barbell)",,"",2,"normal",85,8,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Overhead Press (Barbell)",,"",3,"normal",85,8,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Lateral Raise (Dumbbell)",,"",0,"normal",30,10,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Lateral Raise (Dumbbell)",,"",1,"normal",30,10,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Lateral Raise (Dumbbell)",,"",2,"normal",30,10,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Chest Fly (Machine)",,"",0,"normal",100,10,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Chest Fly (Machine)",,"",1,"normal",100,12,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Chest Fly (Machine)",,"",2,"normal",100,12,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Plank",,"",0,"normal",,,,60,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Plank",,"",1,"normal",,,,60,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Triceps Extension (Machine)",,"",0,"normal",95,10,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Triceps Extension (Machine)",,"",1,"normal",95,10,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Triceps Extension (Machine)",,"",2,"normal",95,10,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Seated Shoulder Press (Machine)",,"",0,"normal",58,8,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Seated Shoulder Press (Machine)",,"",1,"normal",58,8,,,
"Evening workout 🏋️","3 Nov 2023, 02:01","3 Nov 2023, 02:57","","Seated Shoulder Press (Machine)",,"",2,"normal",58,8,,,
"Afternoon workout 💪","30 Oct 2023, 14:35","30 Oct 2023, 15:20","","Squat (Barbell)",,"",0,"normal",135,10,,,
"Afternoon workout 💪","30 Oct 2023, 14:35","30 Oct 2023, 15:20","","Squat (Barbell)",,"",1,"normal",155,8,,,
"Afternoon workout 💪","30 Oct 2023, 14:35","30 Oct 2023, 15:20","","Squat (Barbell)",,"",2,"normal",185,8,,,
"Afternoon workout 💪","30 Oct 2023, 14:35","30 Oct 2023, 15:20","","Squat (Barbell)",,"",3,"normal",185,8,,,
"Afternoon workout 💪","30 Oct 2023, 14:35","30 Oct 2023, 15:20","","Squat (Barbell)",,"",4,"normal",185,8,,,
"Afternoon workout 💪","30 Oct 2023, 14:35","30 Oct 2023, 15:20","","Seated Leg Curl (Machine)",,"",0,"normal",135,10,,,
"Afternoon workout 💪","30 Oct 2023, 14:35","30 Oct 2023, 15:20","","Seated Leg Curl (Machine)",,"",1,"normal",135,10,,,
"Afternoon workout 💪","30 Oct 2023, 14:35","30 Oct 2023, 15:20","","Seated Leg Curl (Machine)",,"",2,"normal",135,10,,,
"Afternoon workout 💪","30 Oct 2023, 14:35","30 Oct 2023, 15:20","","Leg Extension (Machine)",,"",0,"normal",135,15,,,
"Afternoon workout 💪","30 Oct 2023, 14:35","30 Oct 2023, 15:20","","Leg Extension (Machine)",,"",1,"normal",135,12,,,
"Afternoon workout 💪","30 Oct 2023, 14:35","30 Oct 2023, 15:20","","Leg Extension (Machine)",,"",2,"normal",135,10,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Bench Press (Barbell)",,"",0,"normal",115,8,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Bench Press (Barbell)",,"",1,"normal",135,6,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Bench Press (Barbell)",,"",2,"normal",145,6,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Bench Press (Barbell)",,"",3,"normal",155,4,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Bench Press (Barbell)",,"",4,"normal",155,4,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Bench Press (Barbell)",,"",5,"normal",155,3,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Bench Press (Barbell)",,"",6,"normal",155,3,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Chest Fly (Machine)",,"",0,"normal",100,10,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Chest Fly (Machine)",,"",1,"normal",100,10,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Chest Fly (Machine)",,"",2,"normal",100,10,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Plank",,"",0,"normal",,,,60,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Plank",,"",1,"normal",,,,60,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Triceps Rope Pushdown",,"",0,"normal",37.5,12,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Triceps Rope Pushdown",,"",1,"normal",37.5,12,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Triceps Rope Pushdown",,"",2,"normal",37.5,12,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Triceps Dip",,"",0,"normal",,15,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Triceps Dip",,"",1,"normal",,10,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Jack Knife (Suspension)",,"",0,"normal",,15,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Jack Knife (Suspension)",,"",1,"normal",,15,,,
"Evening workout 🏋️","29 Oct 2023, 23:51","30 Oct 2023, 00:41","","Jack Knife (Suspension)",,"",2,"normal",,25,,,
"Deadlift back","26 Oct 2023, 17:48","26 Oct 2023, 18:39","","Lat Pulldown (Cable)",,"",0,"normal",154.32,15,,,
"Deadlift back","26 Oct 2023, 17:48","26 Oct 2023, 18:39","","Lat Pulldown (Cable)",,"",1,"normal",80.47,10,,,
"Deadlift back","26 Oct 2023, 17:48","26 Oct 2023, 18:39","","Lat Pulldown (Cable)",,"",2,"normal",84.88,10,,,
"Deadlift back","26 Oct 2023, 17:48","26 Oct 2023, 18:39","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",120,12,,,
"Deadlift back","26 Oct 2023, 17:48","26 Oct 2023, 18:39","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",120,10,,,
"Deadlift back","26 Oct 2023, 17:48","26 Oct 2023, 18:39","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",120,10,,,
"Deadlift back","26 Oct 2023, 17:48","26 Oct 2023, 18:39","","Deadlift (Barbell)",,"",0,"normal",135,10,,,
"Deadlift back","26 Oct 2023, 17:48","26 Oct 2023, 18:39","","Deadlift (Barbell)",,"",1,"normal",185,5,,,
"Deadlift back","26 Oct 2023, 17:48","26 Oct 2023, 18:39","","Deadlift (Barbell)",,"",2,"normal",205,5,,,
"Deadlift back","26 Oct 2023, 17:48","26 Oct 2023, 18:39","","Deadlift (Barbell)",,"",3,"normal",225,5,,,
"Deadlift back","26 Oct 2023, 17:48","26 Oct 2023, 18:39","","Deadlift (Barbell)",,"",4,"normal",235.5,5,,,
"Deadlift back","26 Oct 2023, 17:48","26 Oct 2023, 18:39","","Deadlift (Barbell)",,"",5,"normal",225,5,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Squat (Barbell)",,"",0,"normal",135,8,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Squat (Barbell)",,"",1,"normal",185,6,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Squat (Barbell)",,"",2,"normal",205,5,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Squat (Barbell)",,"",3,"normal",225,5,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Squat (Barbell)",,"",4,"normal",225,4,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Squat (Barbell)",,"",5,"normal",215,5,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Hip Abduction (Machine)",,"",0,"normal",90,12,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Hip Abduction (Machine)",,"",1,"normal",90,12,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Hip Abduction (Machine)",,"",2,"normal",90,12,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Hip Adduction (Machine)",,"",0,"normal",90,10,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Hip Adduction (Machine)",,"",1,"normal",90,10,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Hip Adduction (Machine)",,"",2,"normal",90,10,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Lying Leg Curl (Machine)",,"",0,"normal",95,15,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Lying Leg Curl (Machine)",,"",1,"normal",95,12,,,
"Afternoon workout 💪","25 Oct 2023, 15:30","25 Oct 2023, 16:17","","Lying Leg Curl (Machine)",,"",2,"normal",95,12,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Bench Press (Barbell)",,"",0,"normal",95,8,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Bench Press (Barbell)",,"",1,"normal",135,6,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Bench Press (Barbell)",,"",2,"normal",145,6,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Bench Press (Barbell)",,"",3,"normal",155,3,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Bench Press (Barbell)",,"",4,"normal",155,3,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Bench Press (Barbell)",,"",5,"normal",160,3,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Bench Press (Barbell)",,"",6,"normal",135,6,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Overhead Press (Barbell)",,"",0,"normal",45,8,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Overhead Press (Barbell)",,"",1,"normal",65,6,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Overhead Press (Barbell)",,"",2,"normal",85,5,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Overhead Press (Barbell)",,"",3,"normal",65,6,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Triceps Dip",,"",0,"normal",,14,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Triceps Dip",,"",1,"normal",,12,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Triceps Dip",,"",2,"normal",,14,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Lateral Raise (Dumbbell)",,"",0,"normal",30,10,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Lateral Raise (Dumbbell)",,"",1,"normal",30,10,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Lateral Raise (Dumbbell)",,"",2,"normal",30,10,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Incline Bench Press (Barbell)",,"",0,"normal",45,10,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Incline Bench Press (Barbell)",,"",1,"normal",95,8,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Incline Bench Press (Barbell)",,"",2,"normal",95,6,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Incline Bench Press (Barbell)",,"",3,"normal",95,6,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Chest Fly (Machine)",,"",0,"normal",85,10,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Chest Fly (Machine)",,"",1,"normal",85,10,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Chest Fly (Machine)",,"",2,"normal",85,10,,,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Plank",,"",0,"normal",,,,60,
"Evening workout 🏋️","23 Oct 2023, 16:10","23 Oct 2023, 17:08","","Plank",,"",1,"normal",,,,60,
"Deadlift back","21 Oct 2023, 01:59","21 Oct 2023, 02:57","","Deadlift (Barbell)",,"",0,"normal",135,10,,,
"Deadlift back","21 Oct 2023, 01:59","21 Oct 2023, 02:57","","Deadlift (Barbell)",,"",1,"normal",185,5,,,
"Deadlift back","21 Oct 2023, 01:59","21 Oct 2023, 02:57","","Deadlift (Barbell)",,"",2,"normal",205,5,,,
"Deadlift back","21 Oct 2023, 01:59","21 Oct 2023, 02:57","","Deadlift (Barbell)",,"",3,"normal",225,5,,,
"Deadlift back","21 Oct 2023, 01:59","21 Oct 2023, 02:57","","Deadlift (Barbell)",,"",4,"normal",225,5,,,
"Deadlift back","21 Oct 2023, 01:59","21 Oct 2023, 02:57","","Deadlift (Barbell)",,"",5,"normal",225,5,,,
"Deadlift back","21 Oct 2023, 01:59","21 Oct 2023, 02:57","","Lat Pulldown (Cable)",,"",0,"normal",70,15,,,
"Deadlift back","21 Oct 2023, 01:59","21 Oct 2023, 02:57","","Lat Pulldown (Cable)",,"",1,"normal",80.01,10,,,
"Deadlift back","21 Oct 2023, 01:59","21 Oct 2023, 02:57","","Lat Pulldown (Cable)",,"",2,"normal",85.01,10,,,
"Deadlift back","21 Oct 2023, 01:59","21 Oct 2023, 02:57","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",120,12,,,
"Deadlift back","21 Oct 2023, 01:59","21 Oct 2023, 02:57","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",120,10,,,
"Deadlift back","21 Oct 2023, 01:59","21 Oct 2023, 02:57","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",120,10,,,
